model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.lm_freeze_layer_count,pretrained_weight_path
esm-t33-gearnet-pretrained,1,0.4955,0.5238,0.4857,0.5667,0.7829,0.708,-2.4,45,2024-09-24 10:27:35,0.0001,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5413,0.5292,0.4571,0.6957,0.777,0.673,-0.8,46,2024-09-24 10:27:55,0.0001,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4972,0.5384,0.5,0.5556,0.7872,0.7132,-2.6,47,2024-09-24 10:28:14,0.0001,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4744,0.4316,0.4714,0.541,0.8096,0.7597,-2.0,48,2024-09-24 10:28:28,0.0003,0.0003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4519,0.4414,0.5429,0.4419,0.8194,0.7239,-2.4,49,2024-09-24 10:28:41,0.0003,0.0003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4492,0.4938,0.4571,0.5079,0.8336,0.7049,-1.0,50,2024-09-24 10:28:54,0.0003,0.0003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5039,0.5496,0.4571,0.6154,0.8387,0.6888,-0.6,51,2024-09-24 10:29:07,0.0003,0.0003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4767,0.4159,0.4857,0.5312,0.8007,0.7478,-3.2,52,2024-09-24 10:29:28,0.0003,0.0003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4835,0.4462,0.5,0.5303,0.8195,0.7285,-1.2,53,2024-09-24 10:29:49,0.0003,0.0003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4106,0.4584,0.5429,0.38,0.8323,0.701,-2.2,54,2024-09-24 10:30:08,0.0003,0.0003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.488,0.5316,0.5,0.5385,0.8368,0.7359,-1.8,55,2024-09-24 10:30:27,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5451,0.4908,0.4857,0.6667,0.7827,0.7597,-2.8,56,2024-09-24 10:30:41,0.0003,0.001,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5014,0.5065,0.5286,0.5362,0.7984,0.7438,-3.2,57,2024-09-24 10:30:54,0.0003,0.001,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4658,0.5108,0.5143,0.4865,0.8159,0.7359,-2.4,58,2024-09-24 10:31:08,0.0003,0.001,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5335,0.5477,0.4714,0.66,0.8208,0.7238,-1.4,59,2024-09-24 10:31:21,0.0003,0.001,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4554,0.4542,0.4857,0.4928,0.8056,0.7438,-4.0,60,2024-09-24 10:31:41,0.0003,0.001,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5445,0.5032,0.5,0.6481,0.8048,0.7172,-1.2,61,2024-09-24 10:32:01,0.0003,0.001,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4307,0.4974,0.2571,0.7826,0.8214,0.6749,3.0,62,2024-09-24 10:32:21,0.0003,0.001,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5258,0.5626,0.5429,0.5672,0.8216,0.7172,-1.6,63,2024-09-24 10:32:40,0.0003,0.001,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5446,0.5578,0.5286,0.6167,0.7913,0.7239,-2.6,64,2024-09-24 10:32:54,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5063,0.5546,0.5571,0.52,0.7691,0.7191,-4.6,65,2024-09-24 10:33:07,0.0003,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5514,0.5372,0.4857,0.68,0.7751,0.7132,-2.8,66,2024-09-24 10:33:20,0.0003,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5444,0.5609,0.5143,0.6316,0.7897,0.72,-2.2,67,2024-09-24 10:33:33,0.0003,0.003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5282,0.5473,0.5143,0.6,0.8089,0.7105,-1.6,68,2024-09-24 10:33:54,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5038,0.5251,0.4429,0.6327,0.7635,0.6994,-1.8,69,2024-09-24 10:34:14,0.0003,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.5068,0.5176,0.4,0.7,0.774,0.666,0.0,70,2024-09-24 10:34:34,0.0003,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,1,0.4971,0.5633,0.5286,0.5286,0.7958,0.7029,-2.6,71,2024-09-24 10:34:54,0.0003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4513,0.4944,0.4143,0.5577,0.8439,0.892,-1.0,0,2024-09-24 10:35:08,3e-05,0.0003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4348,0.5075,0.3143,0.6667,0.8515,0.8909,0.4,1,2024-09-24 10:35:22,3e-05,0.0003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4644,0.5073,0.3,0.7778,0.8571,0.8713,0.6,2,2024-09-24 10:35:36,3e-05,0.0003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.496,0.4904,0.3429,0.7742,0.8564,0.8741,0.4,3,2024-09-24 10:35:49,3e-05,0.0003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4249,0.3986,0.4429,0.4769,0.8356,0.868,-1.2,4,2024-09-24 10:36:09,3e-05,0.0003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4273,0.4664,0.3429,0.6,0.828,0.8856,1.0,5,2024-09-24 10:36:30,3e-05,0.0003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4888,0.4892,0.3714,0.7027,0.8409,0.8953,0.8,6,2024-09-24 10:36:49,3e-05,0.0003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4746,0.481,0.3,0.8077,0.842,0.9032,1.8,7,2024-09-24 10:37:09,3e-05,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4855,0.53,0.4143,0.6304,0.8475,0.871,-0.8,8,2024-09-24 10:37:23,3e-05,0.001,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4966,0.5379,0.3714,0.7222,0.8555,0.8921,0.6,9,2024-09-24 10:37:36,3e-05,0.001,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4836,0.5133,0.3571,0.7143,0.852,0.8726,0.4,10,2024-09-24 10:37:49,3e-05,0.001,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.502,0.5197,0.3286,0.8214,0.8475,0.8953,0.2,11,2024-09-24 10:38:04,3e-05,0.001,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4273,0.4767,0.3143,0.6471,0.8301,0.8697,-0.6,12,2024-09-24 10:38:25,3e-05,0.001,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.5054,0.3571,0.7353,0.8521,0.8996,1.0,13,2024-09-24 10:38:46,3e-05,0.001,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4836,0.4994,0.3571,0.7143,0.84,0.8528,0.6,14,2024-09-24 10:39:05,3e-05,0.001,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.502,0.5037,0.3286,0.8214,0.8388,0.8528,2.0,15,2024-09-24 10:39:25,3e-05,0.001,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5352,0.5336,0.3286,0.92,0.7956,0.8605,0.0,16,2024-09-24 10:39:38,3e-05,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5133,0.5341,0.3714,0.7647,0.8064,0.8583,-0.8,17,2024-09-24 10:39:52,3e-05,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5092,0.5195,0.3571,0.7812,0.8108,0.8945,-0.6,18,2024-09-24 10:40:06,3e-05,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5535,0.5198,0.3857,0.8438,0.8159,0.9068,-0.4,19,2024-09-24 10:40:19,3e-05,0.003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5472,0.5418,0.4,0.8,0.8038,0.8528,-1.0,20,2024-09-24 10:40:39,3e-05,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.3728,0.4755,0.3429,0.48,0.825,0.8212,-3.4,21,2024-09-24 10:40:59,3e-05,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4636,0.4959,0.4286,0.566,0.812,0.8279,0.2,22,2024-09-24 10:41:19,3e-05,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5017,0.4964,0.3857,0.7105,0.8033,0.8555,0.2,23,2024-09-24 10:41:38,3e-05,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4538,0.3997,0.3714,0.619,0.8299,0.8953,-0.4,24,2024-09-24 10:41:52,0.0001,0.0003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.414,0.4633,0.2857,0.6667,0.8393,0.8989,0.6,25,2024-09-24 10:42:06,0.0001,0.0003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4273,0.4825,0.3429,0.6,0.8486,0.8856,0.2,26,2024-09-24 10:42:19,0.0001,0.0003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4644,0.461,0.3,0.7778,0.843,0.8726,0.4,27,2024-09-24 10:42:32,0.0001,0.0003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4442,0.3869,0.4,0.56,0.8171,0.9049,-0.2,28,2024-09-24 10:42:52,0.0001,0.0003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4006,0.4112,0.3571,0.5208,0.8309,0.8856,1.0,29,2024-09-24 10:43:12,0.0001,0.0003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4475,0.4679,0.3429,0.6486,0.8417,0.9005,1.8,30,2024-09-24 10:43:32,0.0001,0.0003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4548,0.4751,0.3,0.75,0.8425,0.8875,1.4,31,2024-09-24 10:43:52,0.0001,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4884,0.518,0.3143,0.8148,0.8247,0.8795,1.0,32,2024-09-24 10:44:05,0.0001,0.001,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.5117,0.3571,0.7353,0.8388,0.8839,0.6,33,2024-09-24 10:44:19,0.0001,0.001,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.4968,0.4143,0.6444,0.8483,0.8726,0.2,34,2024-09-24 10:44:32,0.0001,0.001,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4921,0.4976,0.3286,0.7931,0.8471,0.8856,0.4,35,2024-09-24 10:44:45,0.0001,0.001,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4548,0.4849,0.3429,0.6667,0.7939,0.8921,1.4,36,2024-09-24 10:45:06,0.0001,0.001,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4682,0.4774,0.3571,0.6757,0.8265,0.8909,1.4,37,2024-09-24 10:45:26,0.0001,0.001,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5344,0.5048,0.4143,0.7436,0.8369,0.9005,-0.4,38,2024-09-24 10:45:46,0.0001,0.001,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5054,0.4956,0.3429,0.8,0.8346,0.8758,0.6,39,2024-09-24 10:46:06,0.0001,0.001,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.586,0.5537,0.4,0.9032,0.8003,0.8713,-0.6,40,2024-09-24 10:46:19,0.0001,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5439,0.5316,0.3857,0.8182,0.7726,0.8627,0.0,41,2024-09-24 10:46:34,0.0001,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5133,0.5171,0.3714,0.7647,0.8022,0.8993,-0.4,42,2024-09-24 10:46:47,0.0001,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.526,0.5207,0.3857,0.7714,0.8203,0.9068,0.0,43,2024-09-24 10:47:00,0.0001,0.003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5545,0.5312,0.4286,0.7692,0.8436,0.8751,0.6,44,2024-09-24 10:47:20,0.0001,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5563,0.5349,0.4,0.8235,0.7821,0.8823,-1.6,45,2024-09-24 10:47:40,0.0001,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.502,0.484,0.3286,0.8214,0.7853,0.8258,1.0,46,2024-09-24 10:48:00,0.0001,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.4961,0.3571,0.7353,0.7987,0.8428,0.8,47,2024-09-24 10:48:20,0.0001,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4414,0.3798,0.3714,0.5909,0.8003,0.8643,-0.8,48,2024-09-24 10:48:33,0.0003,0.0003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4483,0.4091,0.3857,0.587,0.8209,0.88,-0.2,49,2024-09-24 10:48:47,0.0003,0.0003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4799,0.4584,0.3857,0.6585,0.8332,0.8627,0.0,50,2024-09-24 10:49:00,0.0003,0.0003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4644,0.4692,0.3,0.7778,0.8344,0.8824,0.4,51,2024-09-24 10:49:13,0.0003,0.0003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4426,0.3877,0.3857,0.5745,0.798,0.8528,0.2,52,2024-09-24 10:49:34,0.0003,0.0003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4332,0.4154,0.4429,0.4921,0.8083,0.8897,-1.4,53,2024-09-24 10:49:54,0.0003,0.0003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4085,0.3971,0.3714,0.52,0.8169,0.8603,0.6,54,2024-09-24 10:50:14,0.0003,0.0003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5003,0.4475,0.3571,0.7576,0.8375,0.8555,1.0,55,2024-09-24 10:50:33,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.4385,0.4143,0.6444,0.7917,0.871,-1.4,56,2024-09-24 10:50:47,0.0003,0.001,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5017,0.4573,0.3857,0.7105,0.8035,0.8741,0.4,57,2024-09-24 10:51:00,0.0003,0.001,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5068,0.482,0.4,0.7,0.8223,0.8778,-0.2,58,2024-09-24 10:51:13,0.0003,0.001,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5283,0.5004,0.3571,0.8333,0.837,0.88,0.0,59,2024-09-24 10:51:27,0.0003,0.001,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4757,0.4518,0.3571,0.6944,0.8004,0.8627,-2.0,60,2024-09-24 10:51:47,0.0003,0.001,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.3869,0.4042,0.4286,0.4225,0.7876,0.8612,-4.0,61,2024-09-24 10:52:08,0.0003,0.001,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.3813,0.401,0.4,0.4375,0.8207,0.8384,-1.8,62,2024-09-24 10:52:28,0.0003,0.001,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5493,0.5155,0.3571,0.8929,0.8387,0.8996,-0.2,63,2024-09-24 10:52:47,0.0003,0.001,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5424,0.5289,0.4143,0.7632,0.7718,0.8345,-2.2,64,2024-09-24 10:53:01,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5664,0.5439,0.4429,0.775,0.7553,0.8993,-1.8,65,2024-09-24 10:53:15,0.0003,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.474,0.5008,0.3714,0.6667,0.7653,0.8643,-1.2,66,2024-09-24 10:53:28,0.0003,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5493,0.5235,0.3571,0.8929,0.8078,0.8921,0.6,67,2024-09-24 10:53:42,0.0003,0.003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5054,0.5041,0.3429,0.8,0.7921,0.8455,-0.2,68,2024-09-24 10:54:02,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5509,0.5045,0.4429,0.7381,0.7722,0.8751,-1.8,69,2024-09-24 10:54:23,0.0003,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4757,0.4928,0.3571,0.6944,0.7891,0.8856,0.4,70,2024-09-24 10:54:42,0.0003,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5256,0.5012,0.3429,0.8571,0.8079,0.8176,1.4,71,2024-09-24 10:55:02,0.0003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4085,0.4198,0.3714,0.52,0.8347,0.8771,-0.6,0,2024-09-24 10:55:15,3e-05,0.0003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3808,0.4548,0.3857,0.45,0.8331,0.8649,-0.4,1,2024-09-24 10:55:29,3e-05,0.0003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3578,0.449,0.4571,0.3556,0.8399,0.8604,-0.6,2,2024-09-24 10:55:42,3e-05,0.0003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4112,0.4482,0.3571,0.5435,0.8457,0.8552,0.2,3,2024-09-24 10:55:55,3e-05,0.0003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.394,0.3853,0.4286,0.4348,0.8366,0.8387,-1.4,4,2024-09-24 10:56:16,3e-05,0.0003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3805,0.4482,0.4571,0.3902,0.8357,0.8682,-1.2,5,2024-09-24 10:56:36,3e-05,0.0003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3752,0.4947,0.4143,0.4143,0.848,0.8552,-0.4,6,2024-09-24 10:56:56,3e-05,0.0003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.461,0.4932,0.4,0.5957,0.8471,0.833,-0.2,7,2024-09-24 10:57:15,3e-05,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4669,0.4738,0.4,0.6087,0.8367,0.8746,-0.8,8,2024-09-24 10:57:29,3e-05,0.001,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4462,0.4779,0.4143,0.5472,0.8394,0.9125,-1.2,9,2024-09-24 10:57:42,3e-05,0.001,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4418,0.5101,0.4429,0.5082,0.8463,0.9218,-0.8,10,2024-09-24 10:57:55,3e-05,0.001,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4636,0.5088,0.4286,0.566,0.8377,0.8604,-0.6,11,2024-09-24 10:58:08,3e-05,0.001,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4636,0.4992,0.4286,0.566,0.8198,0.8771,-3.0,12,2024-09-24 10:58:29,3e-05,0.001,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4242,0.4729,0.5143,0.4186,0.8301,0.8729,-3.2,13,2024-09-24 10:58:49,3e-05,0.001,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4033,0.4968,0.5714,0.354,0.8539,0.8758,-3.0,14,2024-09-24 10:59:09,3e-05,0.001,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4772,0.5154,0.4571,0.5614,0.8463,0.8825,-2.0,15,2024-09-24 10:59:28,3e-05,0.001,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5243,0.5354,0.4286,0.6977,0.7935,0.8371,-2.8,16,2024-09-24 10:59:42,3e-05,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5387,0.5176,0.5,0.6364,0.7898,0.8961,-3.4,17,2024-09-24 10:59:55,3e-05,0.003,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4857,0.5239,0.4286,0.6122,0.7979,0.9149,-2.2,18,2024-09-24 11:00:08,3e-05,0.003,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5385,0.5254,0.4,0.7778,0.7934,0.9081,-1.4,19,2024-09-24 11:00:21,3e-05,0.003,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.541,0.53,0.3714,0.8387,0.7729,0.8053,-0.6,20,2024-09-24 11:00:42,3e-05,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5435,0.5044,0.4429,0.7209,0.7693,0.8701,-1.8,21,2024-09-24 11:01:03,3e-05,0.003,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4586,0.5106,0.5,0.4861,0.811,0.8469,0.2,22,2024-09-24 11:01:23,3e-05,0.003,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
