model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.freeze_layer_count,pretrained_weight_path,empty
esm-t33-pretrained,0,0.5896,0.6028,0.4286,0.8571,0.8537,0.7059,0.8,3,2024-09-28 16:00:21,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,0,0.4837,0.6065,0.5429,0.4935,0.8633,0.7468,-4.4,7,2024-09-28 16:00:29,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,1,0.3576,0.6356,0.6857,0.2553,0.8809,0.6697,-4.0,3,2024-09-28 16:00:36,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,1,0.5014,0.6004,0.5286,0.5362,0.8379,0.7073,-2.8,7,2024-09-28 16:00:45,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,2,0.635,0.6084,0.4857,0.8718,0.8537,0.8627,0.2,3,2024-09-28 16:00:52,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,2,0.6085,0.5854,0.4143,0.9355,0.8361,0.9187,1.2,7,2024-09-28 16:01:00,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,3,0.5968,0.5744,0.4,0.9333,0.8357,0.8308,0.2,3,2024-09-28 16:01:07,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,3,0.6532,0.5319,0.4714,0.9429,0.6997,0.897,0.0,7,2024-09-28 16:01:16,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,4,0.6174,0.5869,0.4857,0.8293,0.839,0.6149,0.2,3,2024-09-28 16:01:22,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,4,0.5782,0.5843,0.4571,0.7805,0.8451,0.59,0.4,7,2024-09-28 16:01:31,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,0,0.3634,0.5574,0.7,0.2565,0.8841,0.7475,-5.0,11,2024-09-28 16:03:01,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,1,0.6091,0.5952,0.5429,0.7308,0.8691,0.72,-5.0,11,2024-09-28 16:03:14,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,2,0.6261,0.6129,0.4857,0.85,0.8603,0.9302,3.0,11,2024-09-28 16:03:27,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,3,0.5466,0.5843,0.4286,0.75,0.8734,0.9142,-1.2,11,2024-09-28 16:03:40,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,4,0.5778,0.6031,0.4143,0.8529,0.8659,0.5649,1.6,11,2024-09-28 16:03:54,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,0,0.5394,0.595,0.5286,0.6066,0.8543,0.7548,-1.8,0,2024-09-28 16:04:50,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5759,0.5484,0.5,0.7143,0.8436,0.7641,-3.0,1,2024-09-28 16:04:58,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5276,0.5913,0.5,0.614,0.8535,0.7239,-3.6,2,2024-09-28 16:05:06,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5785,0.5993,0.4857,0.7391,0.8693,0.7286,-0.4,3,2024-09-28 16:05:13,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,0,0.553,0.5593,0.4714,0.7021,0.8322,0.7145,-1.6,4,2024-09-28 16:05:23,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5389,0.5546,0.5143,0.6207,0.822,0.734,-4.8,5,2024-09-28 16:05:33,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4592,0.5872,0.5571,0.4432,0.8662,0.7286,-5.0,6,2024-09-28 16:05:42,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.4709,0.6272,0.6286,0.4151,0.9012,0.7509,-5.0,7,2024-09-28 16:05:51,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,0,0.4921,0.5295,0.3286,0.7931,0.8435,0.7176,1.2,8,2024-09-28 16:06:05,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5514,0.5846,0.4857,0.68,0.8406,0.7286,-2.8,9,2024-09-28 16:06:18,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4837,0.5605,0.5429,0.4935,0.8517,0.7239,-4.6,10,2024-09-28 16:06:32,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5453,0.5691,0.5429,0.6032,0.8678,0.73,-3.6,11,2024-09-28 16:06:45,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,1,0.5993,0.5971,0.4286,0.8824,0.8597,0.6649,0.8,0,2024-09-28 16:06:53,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.4929,0.533,0.5286,0.5211,0.8127,0.6638,-4.8,1,2024-09-28 16:07:01,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5819,0.5973,0.4714,0.7674,0.851,0.666,-0.8,2,2024-09-28 16:07:09,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.4654,0.587,0.5429,0.4634,0.8278,0.6804,-4.6,3,2024-09-28 16:07:15,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,1,0.5305,0.5844,0.5429,0.5758,0.8449,0.6888,-2.8,4,2024-09-28 16:07:26,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5222,0.5534,0.5,0.6034,0.8265,0.7029,-5.0,5,2024-09-28 16:07:35,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5555,0.5628,0.5286,0.6379,0.816,0.7269,-2.8,6,2024-09-28 16:07:45,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.6313,0.5379,0.5143,0.8182,0.7003,0.6907,-2.6,7,2024-09-28 16:07:54,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,1,0.4697,0.5522,0.4714,0.5323,0.8355,0.7228,-4.8,8,2024-09-28 16:08:07,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5599,0.56,0.4714,0.7174,0.8001,0.7341,-5.0,9,2024-09-28 16:08:21,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5346,0.5486,0.4571,0.6809,0.8499,0.7463,-2.6,10,2024-09-28 16:08:35,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.635,0.6066,0.4857,0.8718,0.871,0.72,-2.0,11,2024-09-28 16:08:47,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,2,0.5599,0.56,0.4714,0.7174,0.838,0.9068,-0.2,0,2024-09-28 16:08:55,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5493,0.5675,0.3571,0.8929,0.8351,0.8897,-0.4,1,2024-09-28 16:09:03,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5511,0.5676,0.3714,0.8667,0.8323,0.9017,0.6,2,2024-09-28 16:09:10,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.6085,0.5922,0.4143,0.9355,0.8392,0.9005,0.6,3,2024-09-28 16:09:17,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,2,0.5743,0.5683,0.4714,0.75,0.8241,0.8849,-0.2,4,2024-09-28 16:09:26,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5896,0.5305,0.4286,0.8571,0.8256,0.9068,-0.2,5,2024-09-28 16:09:36,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5424,0.5355,0.4143,0.7632,0.828,0.8726,-0.2,6,2024-09-28 16:09:45,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5476,0.5659,0.3286,0.9583,0.818,0.9187,1.2,7,2024-09-28 16:09:54,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,2,0.5157,0.5174,0.4571,0.64,0.848,0.8627,-5.0,8,2024-09-28 16:10:08,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5041,0.5028,0.4286,0.6522,0.798,0.8512,-3.2,9,2024-09-28 16:10:21,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.4501,0.5353,0.2857,0.7692,0.8363,0.8223,-1.0,10,2024-09-28 16:10:35,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.597,0.6187,0.5,0.7609,0.902,0.9041,-2.8,11,2024-09-28 16:10:47,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,3,0.5599,0.5852,0.4714,0.7174,0.8396,0.8988,0.2,0,2024-09-28 16:10:55,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5875,0.5414,0.4143,0.8788,0.8076,0.9158,-0.4,1,2024-09-28 16:11:02,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5819,0.581,0.4714,0.7674,0.8446,0.8701,-0.2,2,2024-09-28 16:11:10,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.6199,0.6146,0.4286,0.9375,0.853,0.9033,0.6,3,2024-09-28 16:11:17,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,3,0.5435,0.529,0.4429,0.7209,0.8335,0.8506,-1.6,4,2024-09-28 16:11:26,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5778,0.5371,0.4143,0.8529,0.8215,0.8953,0.4,5,2024-09-28 16:11:36,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5274,0.5535,0.4714,0.6471,0.8028,0.8374,-3.6,6,2024-09-28 16:11:45,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5729,0.5679,0.3714,0.9286,0.8495,0.7828,0.0,7,2024-09-28 16:11:54,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,3,0.4978,0.5329,0.4429,0.62,0.8494,0.7971,-4.0,8,2024-09-28 16:12:07,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5684,0.5383,0.4143,0.8286,0.7979,0.8186,-1.8,9,2024-09-28 16:12:21,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5389,0.5449,0.5143,0.6207,0.8744,0.8842,-3.8,10,2024-09-28 16:12:34,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.6094,0.5439,0.4286,0.9091,0.9015,0.8066,-0.6,11,2024-09-28 16:12:46,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,4,0.5553,0.5899,0.4571,0.7273,0.8244,0.631,0.6,0,2024-09-28 16:12:54,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.632,0.5625,0.4571,0.9143,0.8,0.6383,0.0,1,2024-09-28 16:13:02,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.6126,0.5958,0.4571,0.8649,0.8278,0.6383,0.0,2,2024-09-28 16:13:09,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6551,0.6033,0.5,0.8974,0.8582,0.6238,-0.2,3,2024-09-28 16:13:16,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,4,0.5553,0.5879,0.4571,0.7273,0.8569,0.6491,-0.8,4,2024-09-28 16:13:25,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6208,0.56,0.4429,0.9118,0.7762,0.631,0.8,5,2024-09-28 16:13:35,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5627,0.5825,0.4571,0.7442,0.8436,0.6649,-2.2,6,2024-09-28 16:13:45,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6221,0.6114,0.4571,0.8889,0.8776,0.6331,1.0,7,2024-09-28 16:13:53,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,4,0.5301,0.5553,0.4,0.7568,0.8388,0.6149,0.6,8,2024-09-28 16:14:06,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5896,0.5657,0.4286,0.8571,0.8013,0.6469,-0.8,9,2024-09-28 16:14:20,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5385,0.5588,0.3571,0.8621,0.8256,0.6529,2.6,10,2024-09-28 16:14:33,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6312,0.601,0.4429,0.9394,0.8715,0.5832,1.6,11,2024-09-28 16:14:45,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,0,0.5394,0.595,0.5286,0.6066,0.8543,0.7548,-1.8,0,2024-09-28 16:19:54,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5759,0.5484,0.5,0.7143,0.8436,0.7641,-3.0,1,2024-09-28 16:20:02,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.521,0.6039,0.5714,0.5333,0.8557,0.7163,-4.2,2,2024-09-28 16:20:10,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5606,0.5862,0.3571,0.9259,0.8291,0.7212,-1.0,3,2024-09-28 16:20:17,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,0,0.553,0.5593,0.4714,0.7021,0.8322,0.7145,-1.6,4,2024-09-28 16:20:27,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5389,0.5546,0.5143,0.6207,0.822,0.734,-4.8,5,2024-09-28 16:20:37,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5819,0.5785,0.4714,0.7674,0.8669,0.7147,-1.8,6,2024-09-28 16:20:47,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5968,0.6162,0.4,0.9333,0.8868,0.7246,0.0,7,2024-09-28 16:20:56,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,0,0.4737,0.5567,0.5143,0.5,0.8337,0.7593,-3.6,8,2024-09-28 16:21:08,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5585,0.5338,0.4429,0.7561,0.8356,0.7896,-3.4,9,2024-09-28 16:21:19,0.0003,0.003,8.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5274,0.5347,0.4714,0.6471,0.8444,0.7661,-2.6,10,2024-09-28 16:21:31,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5827,0.6303,0.5,0.7292,0.8764,0.7468,-2.6,11,2024-09-28 16:21:42,0.0003,0.003,8.0,30.0,empty,
esm-t33-pretrained,0,0.4921,0.5295,0.3286,0.7931,0.8435,0.7176,1.2,12,2024-09-28 16:21:56,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5514,0.5846,0.4857,0.68,0.8406,0.7286,-2.8,13,2024-09-28 16:22:11,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5236,0.5522,0.3286,0.8846,0.8259,0.7122,0.0,14,2024-09-28 16:22:25,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5014,0.5874,0.5286,0.5362,0.8596,0.7596,-3.2,15,2024-09-28 16:22:38,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,1,0.5993,0.5971,0.4286,0.8824,0.8597,0.6649,0.8,0,2024-09-28 16:22:46,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.4929,0.533,0.5286,0.5211,0.8127,0.6638,-4.8,1,2024-09-28 16:22:54,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5446,0.5937,0.5286,0.6167,0.8322,0.6785,-2.6,2,2024-09-28 16:23:02,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.4092,0.6263,0.7429,0.2889,0.8804,0.7026,-3.2,3,2024-09-28 16:23:09,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,1,0.5305,0.5844,0.5429,0.5758,0.8449,0.6888,-2.8,4,2024-09-28 16:23:19,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5222,0.5534,0.5,0.6034,0.8265,0.7029,-5.0,5,2024-09-28 16:23:28,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5276,0.5729,0.5,0.614,0.8309,0.7337,-2.2,6,2024-09-28 16:23:38,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.4151,0.626,0.6286,0.3411,0.8898,0.7191,-4.8,7,2024-09-28 16:23:47,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,1,0.4864,0.5683,0.4429,0.5962,0.848,0.6994,-3.0,8,2024-09-28 16:23:59,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.6174,0.5716,0.4857,0.8293,0.7762,0.7525,-0.8,9,2024-09-28 16:24:11,0.0003,0.003,8.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.55,0.5841,0.5286,0.6271,0.857,0.7252,-2.8,10,2024-09-28 16:24:23,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.6123,0.5738,0.5,0.7955,0.8175,0.7288,-2.4,11,2024-09-28 16:24:34,0.0003,0.003,8.0,30.0,empty,
esm-t33-pretrained,1,0.4697,0.5522,0.4714,0.5323,0.8355,0.7228,-4.8,12,2024-09-28 16:24:47,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5599,0.56,0.4714,0.7174,0.8001,0.7341,-5.0,13,2024-09-28 16:25:01,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5216,0.5692,0.4857,0.6182,0.8692,0.7228,-4.4,14,2024-09-28 16:25:15,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.3994,0.5884,0.5857,0.3417,0.8422,0.7169,-5.0,15,2024-09-28 16:25:27,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,2,0.5599,0.56,0.4714,0.7174,0.838,0.9068,-0.2,0,2024-09-28 16:25:35,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5493,0.5675,0.3571,0.8929,0.8351,0.8897,-0.4,1,2024-09-28 16:25:43,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5756,0.5863,0.4,0.875,0.8473,0.929,0.6,2,2024-09-28 16:25:51,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5896,0.552,0.4286,0.8571,0.7847,0.9068,0.2,3,2024-09-28 16:25:58,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,2,0.5743,0.5683,0.4714,0.75,0.8241,0.8849,-0.2,4,2024-09-28 16:26:07,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5896,0.5305,0.4286,0.8571,0.8256,0.9068,-0.2,5,2024-09-28 16:26:17,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5051,0.5623,0.4143,0.6744,0.8681,0.8577,-1.6,6,2024-09-28 16:26:27,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5778,0.5949,0.4143,0.8529,0.8644,0.8823,0.6,7,2024-09-28 16:26:35,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,2,0.5435,0.5571,0.4429,0.7209,0.8319,0.8612,-1.6,8,2024-09-28 16:26:47,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5785,0.5481,0.4857,0.7391,0.7842,0.8868,-0.2,9,2024-09-28 16:26:58,0.0003,0.003,8.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5161,0.5408,0.4857,0.6071,0.8518,0.8314,-3.0,10,2024-09-28 16:27:10,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5385,0.5698,0.4,0.7778,0.8522,0.8041,-2.4,11,2024-09-28 16:27:20,0.0003,0.003,8.0,30.0,empty,
esm-t33-pretrained,2,0.5157,0.5174,0.4571,0.64,0.848,0.8627,-5.0,12,2024-09-28 16:27:34,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5041,0.5028,0.4286,0.6522,0.798,0.8512,-3.2,13,2024-09-28 16:27:47,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.4298,0.491,0.3714,0.5652,0.8493,0.8149,-2.8,14,2024-09-28 16:28:01,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.6012,0.6314,0.4429,0.8611,0.9065,0.8555,-0.6,15,2024-09-28 16:28:13,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,3,0.5599,0.5852,0.4714,0.7174,0.8396,0.8988,0.2,0,2024-09-28 16:28:21,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5875,0.5414,0.4143,0.8788,0.8076,0.9158,-0.4,1,2024-09-28 16:28:29,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5896,0.5645,0.4286,0.8571,0.8133,0.8843,0.6,2,2024-09-28 16:28:37,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.6371,0.6082,0.5,0.8537,0.8533,0.8729,-0.8,3,2024-09-28 16:28:44,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,3,0.5435,0.529,0.4429,0.7209,0.8335,0.8506,-1.6,4,2024-09-28 16:28:54,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5778,0.5371,0.4143,0.8529,0.8215,0.8953,0.4,5,2024-09-28 16:29:04,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.4652,0.488,0.4714,0.5238,0.8184,0.7935,-5.0,6,2024-09-28 16:29:14,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.6011,0.5893,0.4857,0.7907,0.8787,0.9343,-1.2,7,2024-09-28 16:29:23,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,3,0.4857,0.5124,0.4286,0.6122,0.8272,0.8015,-3.8,8,2024-09-28 16:29:35,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5968,0.5587,0.4,0.9333,0.8056,0.8858,0.6,9,2024-09-28 16:29:46,0.0003,0.003,8.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.4971,0.5378,0.5286,0.5286,0.8497,0.8114,-3.6,10,2024-09-28 16:29:58,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.6208,0.5476,0.4429,0.9118,0.7754,0.8771,-1.2,11,2024-09-28 16:30:08,0.0003,0.003,8.0,30.0,empty,
esm-t33-pretrained,3,0.4978,0.5329,0.4429,0.62,0.8494,0.7971,-4.0,12,2024-09-28 16:30:21,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5684,0.5383,0.4143,0.8286,0.7979,0.8186,-1.8,13,2024-09-28 16:30:35,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.4887,0.5584,0.5286,0.5139,0.8316,0.8409,-4.2,14,2024-09-28 16:30:48,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5782,0.5363,0.4571,0.7805,0.8549,0.8053,-3.2,15,2024-09-28 16:31:01,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,4,0.5553,0.5899,0.4571,0.7273,0.8244,0.631,0.6,0,2024-09-28 16:31:09,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.632,0.5625,0.4571,0.9143,0.8,0.6383,0.0,1,2024-09-28 16:31:16,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
